#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_TSK_C_DE.1;Charge [From.GetHerHim]!;;;;;;;;;;;;;x
EVTOPTB_TSK_C_DE.1;Slip behind your lines...;;;;;;;;;;;;;x
#EVTDESC_TSK_C_DE.2;You catch sight of [From.GetFirstName] as they charge at you in a flash. With only a few moments to spare, you decide...;;;;;;;;;;;;;x
EVTOPTA_TSK_C_DE.2;To fight;;;;;;;;;;;;;x
EVTOPTB_TSK_C_DE.2;To try and flee!;;;;;;;;;;;;;x
EVTDESCA_TSK_C_DE.3;As you stumble on the corpses of the dead and dying, the gap between you and [From.GetFirstName] begins to grow greater, and in moment your target is lost as they disappear into the chaos.;;;;;;;;;;;;;x
EVTDESCB_TSK_C_DE.3;[From.GetFirstName] stumbles and falls upon a blanket of death as they try to flee from you, but in moments it becomes clear that you are soon to be upon them - and so they desperately ready their arms to take you.;;;;;;;;;;;;;x
EVTDESCC_TSK_C_DE.3;[From.GetFirstName] catches sight of you, and begins to move towards you, intent on meeting your challenge.;;;;;;;;;;;;;x
EVTOPTA_TSK_C_DE.3;So be it.;;;;;;;;;;;;;x
EVTDESCA_TSK_C_DE.4;[From.GetSheHe] charged at me. Although blows were exchanged, I realized I had made a mistake when the world started spinning. Broken and bloody, I am sure not to last much longer...;;;;;;;;;;;;;x
EVTDESCB_TSK_C_DE.4;And so [From.GetSheHe] struck that last blow. Your legs gave way beneath you, and you joined the tide of corpses beneath you.;;;;;;;;;;;;;x
EVTDESCC_TSK_C_DE.4;Our weapons did clash time and time again, but there was nothing we could do to best one another. [From.GetFirstName] is as much my match as I am theirs.;;;;;;;;;;;;;x
EVTDESCD_TSK_C_DE.4;[From.GetFirstName] did not stand a chance before me, and after many swift blows from my weapon did I fell them. Although they still breath, I doubt they will ever risk to challenge me again.;;;;;;;;;;;;;x
EVTOPTA_TSK_C_DE.4;So be it.;;;;;;;;;;;;;x
EVTOPTB_TSK_C_DE.4;Arrrrgh!;;;;;;;;;;;;;x
EVTDESCA_TSK_C_DE.5;[From.GetSheHe] charged at me. Although blows were exchanged, I realized I had made a mistake when the world started spinning. Broken and bloody, I am sure not to last much longer...;;;;;;;;;;;;;x
EVTDESCB_TSK_C_DE.5;And so [From.GetSheHe] struck that last blow. Your legs gave way beneath you, and you joined the tide of corpses beneath you.;;;;;;;;;;;;;x
EVTDESCC_TSK_C_DE.5;Our weapons did clash time and time again, but there was nothing we could do to best one another. [From.GetFirstName] is as much my match as I am theirs.;;;;;;;;;;;;;x
EVTDESCD_TSK_C_DE.5;Chance smiled upon me, for it seemed I would never best [From.GetFirstName], let alone they I. Although I am could hardly call myself luck or that duel heroic, at least I am still breathing.;;;;;;;;;;;;;x
EVTDESCE_TSK_C_DE.5;[From.GetFirstName] did not stand a chance before me, and with a swift blow my weapon did fell them. It is clear as day that they shall never walk, talk or even laugh again. The worms will rule over them now.;;;;;;;;;;;;;x
EVTDESCF_TSK_C_DE.5;[From.GetFirstName] did not stand a chance before me, and after many swift blows from my weapon did I fell them. Although they still breath, I doubt they will ever risk to challenge me again.;;;;;;;;;;;;;x
EVTOPTA_TSK_C_DE.5;So be it.;;;;;;;;;;;;;x
EVTOPTB_TSK_C_DE.5;Arrrrrrgh!;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
title_generic_ser;Ser;;;;;;;;;;;;;x
title_generic_ser_desc;Ser;;;;;;;;;;;;;x
title_generic_lady;Lady;;;;;;;;;;;;;x
title_generic_lady_desc;Lady;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
EVTDESCDAWN.2;The greatsword Dawn was forged from the heart of this fallen star. Throughout time only the greatest of warriors of House Dayne can claim and wield this magical sword. It is said that the sword contains magical quantities that makes its wielder an even better warrior. You now claim the sword Dawn and will forever be known in history as [Root.GetTitledFirstName] 'The Sword Of The Morning' [Root.GetOnlyDynastyName].;;;;;;;;;;;;;x
EVTOPTADAWN.2;I shall fight with honor!;;;;;;;;;;;;;x
EVTDESCDAWN.3;According to legend, Samwell 'Starsmith' the founder of House Dayne tracked a falling star to the mouth of the Torentine. The greatsword Dawn was forged from the heart of this fallen star. Throughout time only the greatest of warriors of House Dayne can claim and wield this magical sword. The Sword Of The Morning rises again and already is praised for their honor and chivalry.;;;;;;;;;;;;;x
EVTOPTADAWN.3;I wish you good fortune in the wars to come.;;;;;;;;;;;;;x
EVTOPTBDAWN.3;Sword of the Morning or not, filthy dornish men, all are liars.;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
EVTDESCTSK_MSS_EVT_1;A priest of [missionary_religion_from.Religion.GetName] faith and their retinue has turned up at your doorstep, requesting an audience with you. You could invite them in, placing them either at your mercy or in a position to discuss whatever it is they wish to discuss, or outright turn them away.;;;;;;;;;;;;;x
EVTOPTTSK_MSS_EVT1a;Turn the priest away!;;;;;;;;;;;;;x
EVTOPTTSK_MSS_EVT1b;Invite them in...;;;;;;;;;;;;;x
EVTDESCTSK_MSS_EVT_2;Once invited in, the priest and their men lower their guard, but do not settle. It quickly becomes clear that they do not intend to linger, and are here for one reason - to convert you to their faith. An offer is made and a silence hangs as they await your response.;;;;;;;;;;;;;x
EVTOPTTSK_MSS_EVT2a;Accept their offer and convert to [missionary_religion_from.Religion.GetName].;;;;;;;;;;;;;x
EVTOPTTSK_MSS_EVT2b;Politely decline their offer and see them out.;;;;;;;;;;;;;x
EVTOPTTSK_MSS_EVT2c;Have the priest and his men killed.;;;;;;;;;;;;;x
EVTDESCTSK_MSS_EVT_3;The priest has returned with a large number of armed men, likely raised from a nearby population center. They make only one demand - your conversion. The alternative is clear.;;;;;;;;;;;;;x
EVTOPTTSK_MSS_EVT3a;Concede to them and accept their demands.;;;;;;;;;;;;;x
EVTOPTTSK_MSS_EVT3b;Take on the challenge and fight them in the name of [Root.Religion.GetName];;;;;;;;;;;;;x
EVTOPTTSK_MSS_EVT3c;Perhaps there is another way?;;;;;;;;;;;;;x
EVTDESCTSK_MSS_EVT_4;The [missionary_religion_from.Religion.GetName] priest has returned with even more armed men, having put the bribe to good use. They no longer have interest in conversion and have already begun to construct a camp outside of your holding.;;;;;;;;;;;;;x
EVTOPTTSK_MSS_EVT4a;So be it.;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
EVTDESC_TSK_UPRISNG_2;Locals have risen up, attacking our people!;;;;;;;;;;;;;x
EVTOPTA_TSK_UPRSNG_2a;So be it.;;;;;;;;;;;;;x
# Osric/Roland/Tristifer/Andar Events;;;;;;;;;;;;;;x
EVTDESCDEAD1;"With the Bronzemen hosts scattered I must now travel to Runestone to secure the formal submission of the traitors. During the two days of traveling a host of loyal knights arrived to join us.\n\n As you lay in bed preparing to sleep for the night you hear the distinct sound of a sword being unsheathed and the eventual clash of swords. The guards outside your tent are cut down before your eyes, you attempt to reach your sword, but you're too late. You feel the blade enter and exit your stomach. The last words you can make out before dying are ""None alive--- Roland wishes none to know---.""";;;;;;;;;;;;;x
EVTOPTA8157;Damn him!;;;;;;;;;;;;;x
EVTDESCDEAD2;With the timely death of my father I must now stabilize the realm. I could gain prestige and renown by invading the Riverlands, this would allow me to prove to my vassals that I am a worthy King, or I could stay within the safety of the Vale and consolidate my power.;;;;;;;;;;;;;x
EVTOPTADEAD2;Darry will fall!;;;;;;;;;;;;;x
EVTOPTBDEAD2;I'd prefer to stay safe.;;;;;;;;;;;;;x
EVTDESCDEAD3;With House Darry defeated I now control all the land outside the immediate entrance of the Bloody Gate. It will act as a buffer to thwart future invasions.;;;;;;;;;;;;;x
EVTOPTBDEAD3;I have no need of this title.;;;;;;;;;;;;;x
EVTDESCDEAD6;King Osric grovels at your feet, attempting to explain his actions. Asking, what you would have done to protect your child. It is time to jude King Osric and his children. The Bronzemen do not forget.;;;;;;;;;;;;;x
EVTOPTADEAD6;I shall have the Kings head, and send knights to secure the Eyrie.;;;;;;;;;;;;;x
EVTOPTBDEAD6;The King will die, I will send an emissary to the Eyrie and offer Roland a choice.;;;;;;;;;;;;;x
EVTDESCDEAD7;Andar Royce has demanded that you turn yourself over to his Knights and face justice. The Eyrie is to be seized, if you attempt to fight you will be considered an enemy of the realm.;;;;;;;;;;;;;x
EVTOPTADEAD7;I will turn myself in and surrender the Eyrie.;;;;;;;;;;;;;x
EVTOPTBDEAD7;I will make a stand! (Your guards seize you and slit your throat);;;;;;;;;;;;;x
EVTDESCDEAD4;The fool Roland Arryn has seized the Kingdom of Darry. I will bring my hammer south and re-conquer what was lost and avenge my kin.;;;;;;;;;;;;;x
EVTOPTADEAD4;The Hammer shall fall on Roland.;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
EVTDESC_modifiers_maintenance.3;Your faith has changed, and with that change you have fallen from your knighthood - although you remain a Ser, you are but a hedge knight, existing beyond the established laws of the Knight.;;;;;;;;;;;;;x
EVTOPTA_modifiers_maintenance.3;Curses!;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
EVTDESCancrel.0150;Out on a stroll in the nearby farmland, you encounter a strange, entrancing melody, following the source of the sound, you come across an old, blind bard, playing his harp with a grace akin to the gods themselves.;;;;;;;;;;;;;x
EVTOPTAancrel.0150;Stand by and listen;;;;;;;;;;;;;x
EVTOPTBancrel.0150;Mind if I join you?;;;;;;;;;;;;;x
sing_poetry;You start declaiming poetry\n;;;;;;;;;;;;;x
EVTDESCancrel.0151;The lake is placid as you throw your rope into the water, you let the soft singing of the birds lull you into deep thoughts as you daydream on its banks. Suddenly, the rope stirs and you are pulled into the water. Opening your eyes in the water shows a dark form swiftly swimming towards you.;;;;;;;;;;;;;x
EVTOPTAancrel.0151;Stay and Fight;;;;;;;;;;;;;x
EVTOPTBancrel.0151;Run Away!;;;;;;;;;;;;;x
EVTDESCancrel.1252;Unable to sleep, you take a walk in the castle gardens. Suddenly, you see a dark form near a small stream. It seems to be a man, wearing a robe as black as death, and washing some bloody rags, as you try to see him more clearly, he raises his head and lets go a melodious, soul wrenching scream. By the time you blink your eyes, he has disappeared.;;;;;;;;;;;;;x
EVTOPTAancrel.1252;It's the Stranger!;;;;;;;;;;;;;x
EVTOPTBancrel.1252;Pah, spirits don't scare me.;;;;;;;;;;;;;x
EVTDESCancrel.1253;The fresh sea air fills your lungs as you look over the wild waters of the bay, you notice a strange ship, sailing in the distance. Its making is ancient and it never seems to approach the land, only slipping in and out of the fog like a spirit on the doorway.;;;;;;;;;;;;;x
EVTOPTAancrel.1253;The ship of the Grey King!.;;;;;;;;;;;;;x
EVTDESCancrel.0208;You feel terribly ill, as if on the brink of death. You have heard rumors of a group of mystics on the island of God's Eye who continue to practice their old ways. These mystics may have forgotten knowledge on how to cure your illness.;;;;;;;;;;;;;x
EVTOPTAancrel.0208;Maybe these mystics can cure me;;;;;;;;;;;;;x
travel_island;You travel to the island\n;;;;;;;;;;;;;x
EVTOPTBancrel.0208;Don't these barbarians also collect the heads of their enemies?;;;;;;;;;;;;;x
ignore_rumors;You ignore the rumors\n;;;;;;;;;;;;;x
EVTDESCancrel.0209;As you arrive on the island, you begin to search for the rumored healers. Suddenly, someone grabs you and demands to know why you are here. After you explain your predicament, the man informs you that you that you can only be cured of your ailment if you worship their gods.;;;;;;;;;;;;;x
EVTOPTAancrel.0209;So, your gods can perform miracles? Let's get started then.;;;;;;;;;;;;;x
EVTOPTBancrel.0209;I refuse to accept your false gods!;;;;;;;;;;;;;x
EVTDESCancrel.0210;After several days of rest, you feel much better, and have begun to worship the islander's gods as your own. As you travel back home, you learn to accept your new faith as the one true faith;;;;;;;;;;;;;x
EVTOPTAancrel.0210;Their gods are now my gods;;;;;;;;;;;;;x
MIRACLE_STKILDA;The magic of the Children of the Forest has healed you\n;;;;;;;;;;;;;x
EVTDESCtsk.0100;While traveling along a road you see an old warrior practicing in an open field. He obviously has seen many battles and slain countless foes.;;;;;;;;;;;;;x
EVTOPTAtsk.0100;Most likely a robber anyway;;;;;;;;;;;;;x
dont_need_him;You ignore him;;;;;;;;;;;;;x
EVTOPTBtsk.0100;Approach him;;;;;;;;;;;;;x
any_advice;You ask him for advice;;;;;;;;;;;;;x
EVTDESCtsk.0101;Reports of a new discovery have reached your ears. A large vein of gold and silver has been discovered, this bodes well for the finances of your coffers.;;;;;;;;;;;;;x
EVTOPTAtsk.0101;Wonderful!;;;;;;;;;;;;;x
EVTDESCtsk.0102;Your lands have been blessed with constant sunshine and moderate rain showers. These are the signs of a truly bountiful harvest to come.;;;;;;;;;;;;;x
EVTOPTAtsk.0102;Fantastic!;;;;;;;;;;;;;x
EVTDESCtsk.0103;Your castellan has taken notice of a large influx of trade into your ports. Large sums of gold generated by services and tariffs have been deposited into your treasury.;;;;;;;;;;;;;x
EVTOPTAtsk.0103;Great News!;;;;;;;;;;;;;x
EVTDESCtsk.0104;A large party of Mountain Clansmen have been reported to be near the Gates of the Moon. Your marshal suggests you ride forth to dispatch the barbarians. Your spymaster warns of possible danger to your body.;;;;;;;;;;;;;x
EVTOPTAtsk.0104;Assemble the Knights!;;;;;;;;;;;;;x
hunt_them_down;You ride forth to hunt them down;;;;;;;;;;;;;x
EVTOPTBtsk.0104;I think I'll stay here...;;;;;;;;;;;;;x
EVTDESCtsk.0105;Your column of knights and servants have been traveling for well on five days now. Of the five outriders you sent forward the day before, only one has arrived to tell you of clansmen activity to the south. Without any warning three men run out into the road and hew a knight that sits upon his horse, two more fall as arrows begin to pour in from the thickets surrounding the road.;;;;;;;;;;;;;x
EVTOPTAtsk.0105;Ambush!;;;;;;;;;;;;;x
fight_your_way_out;Attempt to gather your men and carve a bloody path to safety;;;;;;;;;;;;;x
EVTDESCtsk.0106;Countless bodies lay at your feet. The screams of the dying echo in your ears. Limbs are strewn across the blood soaked battlefield. Many of your fellow knights have fallen, this victory will be celebrated from Strongsong to Gulltown.;;;;;;;;;;;;;x
EVTOPTAtsk.0106;At least I am alive;;;;;;;;;;;;;x
alive_good;Was it worth it?;;;;;;;;;;;;;x
EVTDESCtsk.0107;During the confusion of the battle you are cut off from your men and surrounded by clansmen. You feebly counter attack after attack, you can feel yourself becoming fatigued. One of your assailants raises his axe to strike you.;;;;;;;;;;;;;x
EVTOPTAtsk.0107;Argh!;;;;;;;;;;;;;x
you_are_slain;My family will remember me as a martyr;;;;;;;;;;;;;x
EVTDESCtsk.0108;As you walk along the streets you stumble and fall on an uneven surface.;;;;;;;;;;;;;x
EVTOPTAtsk.0108;Ouch;;;;;;;;;;;;;x
watch_myself;I better be more careful;;;;;;;;;;;;;x
EVTDESCtsk.0109;During the week you've been spending more time on the battlements chatting with the watchmen and men at arms. How can these men bare this honest work?;;;;;;;;;;;;;x
EVTOPTAtsk.0109;It is their duty;;;;;;;;;;;;;x
learnto_bejust;Attempt to be more just;;;;;;;;;;;;;x
EVTOPTBtsk.0109;I can't be bothered!;;;;;;;;;;;;;x
be_arbitrary;That's very arbitrary of you!;;;;;;;;;;;;;x
EVTDESCtsk.0110;I've been reading ledgers for well over three hours now. My eyes and body could use a rest, perhaps I should head out somewhere?;;;;;;;;;;;;;x
EVTOPTAtsk.0110;I'll go to the local tavern;;;;;;;;;;;;;x
EVTOPTBtsk.0110;I must stay focused;;;;;;;;;;;;;x
EVTDESCtsk.0111;You arrive at the tavern to the sight of countless men drinking and laughing. You can overhear tales of absolute wonder. The smell of fresh ale and beer is intoxicating.;;;;;;;;;;;;;x
EVTOPTAtsk.0111;I'll have a mug of your best mead!;;;;;;;;;;;;;x
EVTOPTBtsk.0111;So much noise!;;;;;;;;;;;;;x
you_leave;Leave the tavern;;;;;;;;;;;;;x
EVTDESCtsk.0112;You're been consuming mug after mug of the finest ale you've ever tasted, the noise seems to be increasing, everything seems to be spinning. A fine lady asks you to dance, and afterwards...;;;;;;;;;;;;;x
EVTOPTAtsk.0112;I don't feel good;;;;;;;;;;;;;x
dont_feel_good;You pass out;;;;;;;;;;;;;x
EVTDESCtsk.0113;When you finally awake you've been stripped of most of your clothes and valuables, you slowly walk back to the keep. Luckily most of the citizens don't recognize you, but you do hear many snickers along the way.;;;;;;;;;;;;;x
EVTOPTAtsk.0113;The shame!;;;;;;;;;;;;;x
how_embarrassing;How embarrassing;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
EVTDESCtsk.0114;Following your conquest of the Goldengrove you must now decide what to do with the de-jure Kingship of the kingdom.;;;;;;;;;;;;;x
EVTOPTAtsk.0114;I will suffer no other kings;;;;;;;;;;;;;x
EVTOPTBtsk.0114;They may retain their royal style;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
EVTTITLE_WERWD.10;To Plant a Weirwood;;;;;;;;;;;;;x
EVTDESC_WERWD.10;A blanket of clouds hung high in the reddening sky, blotting out the last dregs of light, when a guard approached you about an unexpected visitor. A Greenseer from deep in the wilderness comes with a gift - a Weir seed. You could take the seed from them as a prize, accept their offer and plant it or can simply turn them away.;;;;;;;;;;;;;x
OPTA_WERWD.10;Accept their gift and arrange for the seed to be planted.;;;;;;;;;;;;;x
OPTB_WERWD.10;Take the seed from them - it is a trophy well deserved.;;;;;;;;;;;;;x
OPTC_WERWD.10;Turn them away.;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
EVTTITLE_WERWD.12;To Plant a Weirwood;;;;;;;;;;;;;x
EVTDESC_WERWD.12;You watch the darkness begins to recede with the rising sun with your entourage, waiting upon the Greenseer. Before you they work to plant the seed, digging at the ground with their bare hands. Before long a small mound of dirt forms besides a pit the size of a bowl and in it the seer places the seed. But they are not done, and make a request. Blood is required to activate the seed.;;;;;;;;;;;;;x
OPTA_WERWD.12;Draw blood from your oldest child.;;;;;;;;;;;;;x
OPTB_WERWD.12;Draw blood from your own hand.;;;;;;;;;;;;;x
OPTC_WERWD.12;Sacrifice your youngest child.;;;;;;;;;;;;;x
OPTD_WERWD.12;Sacrifce a random courtier.;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
EVTTITLE_WERWD.13;To Plant a Weirwood;;;;;;;;;;;;;x
EVTDESC_WERWD.13;Blood coats the seed and soaks into the earth - although you cannot put your finger on it, you sense a change in the seed. However, the seer kicks aside the dirt before you can take a closer look, concealing it under the soil. They say nothing, simply turning away. You wonder what will become of this seed...;;;;;;;;;;;;;x
OPTA_WERWD.13;Time will tell.;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
EVTTITLE_WERWD.131;To Plant a Weirwood;;;;;;;;;;;;;x
EVTDESC_WERWD.131;Although a year has passed, much has changed. The tree did not only sprout, but it shot up into the sky. The tree is huge, among the largest you have ever seen. A face of terror has been carved into the white bark, and the wood is malformed, as if covered with tumors. It will undoubtedly be held with awe by generations to come.;;;;;;;;;;;;;x
OPTA_WERWD.131;Perhaps this is a sign of the Old Gods?;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
EVTTITLE_WERWD.132;To Plant a Weirwood;;;;;;;;;;;;;x
EVTDESC_WERWD.132;Although a year has passed, much has changed. The tree spouted and grew rapidly. It bears the bloody face of the Weir, carved into the white bark of its trunk, with an almost serene expression.;;;;;;;;;;;;;x
OPTA_WERWD.132;There is something peaceful about it.;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
EVTTITLE_WERWD.133;To Plant a Weirwood;;;;;;;;;;;;;x
EVTDESC_WERWD.133;Although a year has passed, not much has changed. The tree spouted and grew rapidly, as far as trees go, but is small and stunted. A face the size of a fist has been carved into the white bark of its trunk, bearing an almost solemn expression.;;;;;;;;;;;;;x
OPTA_WERWD.133;Do the gods not favor my house?;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
#GENERAL;;;;;;;;;;;;;;x
traveling;Traveling;;;;;;;;;;;;;x
traveling_desc;This character is currently away from home, traveling for business or pleasure;;;;;;;;;;;;;x
prepare_for_traveling;Prepare for some traveling;;;;;;;;;;;;;x
