tb_wildling_barracks2_desc;A building to hold wildling troops.;;;;;;;;;;;;;x
tb_wildling_barracks3;Large Wildling Barracks;;;;;;;;;;;;;x
tb_wildling_barracks3_desc;A large building to hold wildling troops.;;;;;;;;;;;;;x
tb_wildling_barracks4;Fortified Wildling Barracks;;;;;;;;;;;;;x
tb_wildling_barracks4_desc;A large fortified building to hold wildling troops.;;;;;;;;;;;;;x
ca_the_arbor;The Arbor;;;;;;;;;;;;;x
ca_the_arbor_desc;The Arbor is a golden island off the southwestern most part of Westeros, ruled by House Redwyne. It is considered part of the Reach, and is separated from the mainland by the Redwyne Straits. It is protected by the Redwyne Fleet, the largest fleet of the Seven Kingdoms. The Arbor is known for making the best wine in Westeros, especially a terrific red one and a gold wine. Wine from the Arbor is usually sweeter than wine from Dorne. Gylbert of the Vines, the legendary founder of House Redwyne, is said to have taught the Arbor's people to make wine.;;;;;;;;;;;;;x
ca_duskendale;Dun Port;;;;;;;;;;;;;x
ca_duskendale_desc; The largest and most prominent trading center in Blackwater Bay, the Dun Port allowed House Darklyn significant control over trade from the Valyrian Freehold and its vast array of coastal merchant cities. It is said the Dun Port is the only reason House Darklyn can field its formidable army;;;;;;;;;;;;;x
ca_gates_of_the_moon;The Gates of The Moon;;;;;;;;;;;;;x
ca_gates_of_the_moon_desc;The Gates of the Moon is a stout castle with a moat, a gatehouse, a yard, and square towers. At night torches flicker at its ramparts and the moon is reflected in its moat. Beyond its postern gate is a dense forest of pine and spruce, as well as the steep, carved steps along the Giant's Lance.;;;;;;;;;;;;;x
ca_runestone;Runestone;;;;;;;;;;;;;x
ca_runestone_desc;Runestone is the ancient seat of the Bronze Kings from House Royce. After defeating seven Andal longships during the Andal invasion, King Yorwyck VI Royce placed the heads of his slain foes along the walls of his castle.;;;;;;;;;;;;;x
ca_sistermen_keep;Sisterman Keep;;;;;;;;;;;;;x
ca_sistermen_keep_desc;The Three Sisters are a group of three islands found in the Bite, located south of White Harbor and north of the Mountains of the Moon. Sisterman Keep, although small and not equipped with very high walls, still protects the trade of the islands.;;;;;;;;;;;;;x
ca_bloody_gate;The Bloody Gate;;;;;;;;;;;;;x
ca_bloody_gate_desc;The man who holds the Bloody Gate holds the Vale. Over the long millenia, dozens of armies have marched upon the Bloody Gate, only to be smashed to pieces on its high battlements.;;;;;;;;;;;;;x
ca_gulltown;Gulltown;;;;;;;;;;;;;x
ca_gulltown_desc;Gulltown is the major port city in the Vale.It is located in a fine natural harbor at the northern tip of the Bay of Crabs, southeast of the Eyrie and south of nearby Runestone;;;;;;;;;;;;;x
ca_hearthome;Heart's Home;;;;;;;;;;;;;x
ca_hearthome_desc;Heart's Home is a castle in the Vale and is the seat of House Corbray,It is located on the northern shore where a glacial river flows into a narrow bay of the narrow sea. Upriver to the west is Strongsong, while directly north is a forest.;;;;;;;;;;;;;x
ca_dun_fort;The Dun Fort;;;;;;;;;;;;;x
ca_dun_fort_desc;The ancestral seat of House Darklyn, the Dun Fort was less a castle and more a fortress. It allowed the housing of an absurd amount of troops and helped establish House Darklyn's military supremacy over the Eastern Riverlands and the Claw;;;;;;;;;;;;;x
ca_craggon_keep;Craggon Keep;;;;;;;;;;;;;x
ca_craggon_keep_desc;The Craggon Keep sits atop a large cliff, defending the area nearby.;;;;;;;;;;;;;x
ca_raventree_hall;Raventree Hall;;;;;;;;;;;;;x
ca_raventree_hall_desc;Raventree has high, ancient stone walls with moss climbing up them. There are two huge, square towers flanking the gate and a square tower at each angle in the wall. It is also defended by a deep moat lined with stone. Inside the walls there is a muddy outer ward, a cavernous timber keep, and a godswood.The castle's godswood contains a dead, ancient weirwood of colossal size. Every evening at dusk hundreds of ravens come and roost all night on the dead weirwood as they have for thousands of years;;;;;;;;;;;;;x
ca_stone_hedge;Stone Hedge;;;;;;;;;;;;;x
ca_stone_hedge_desc;Located between Riverrun and Blackwood Vale, Stone Hedge sits upon the hills near the river and commands the flourishing farmland and hills of the area.;;;;;;;;;;;;;x
ca_seagard;Seagard;;;;;;;;;;;;;x
ca_seagard_desc;Seagard is a town and castle in the northern riverlands. It is the seat of House Mallister. Located on the western coast along Ironman's Bay, Seagard is sheltered by the Cape of Eagles and is nestled near the headwaters of the Blue Fork. The castle of Seagard was built to defend the coast from ironborn reavers.;;;;;;;;;;;;;x
ca_maidenpool;Maiden's Keep;;;;;;;;;;;;;x
ca_maidenpool_desc;Maidenpool has a busy harbor and pink stone walls. Fisherfolk northwest of Maidenpool fish the waters in leather coracles, while others collect clams. The town has a tavern called the Stinking Goose and numerous inns, including one near the Fool's Gate. It also has a tower called Jonquil's Tower.;;;;;;;;;;;;;x
ca_viceroy_palace;The Viceroy's Palace;;;;;;;;;;;;;x
ca_viceroy_palace_desc;The Palace of the appointed Viceroy over Essos, its white and marbled walls gleam in the sunshine and from the reflection of the water. Rumor says it can be seen many miles away from sea, and would be an impossible feat to ever take it from the Viceroy.;;;;;;;;;;;;;x
ca_sunspear;Sunspear;;;;;;;;;;;;;x
ca_sunspear_desc;Sunspear is a walled settlement, protected by three massive Winding Walls encircling one another and containing miles of narrow alleys, hidden courts, and noisy bazaars. \n\nThe Threefold Gate, where the gates are lined up one behind the other, avoids the labyrinth, instead allowing straight passage on a brick path to the Old Palace. \n\nRising from the Old Palace is the Spear Tower, which can house noble prisoners in cells at its top, and the Tower of the Sun, which contains the seat of the Prince of Dorne.;;;;;;;;;;;;;x
ca_pyke;Pyke;;;;;;;;;;;;;x
ca_pyke_desc;Pyke is an ancient stronghold. It was originally built on a cliff jutting out into the sea, but over time the cliff has eroded, leaving the castle's towers standing on series of small, barren rock stacks, surrounded by water. \n\nSince there is no safe anchorage at Pyke, those who wish to travel there have to sail to nearby Lordsport. \n\nThe towers are connected by swaying rope bridges. The keep, its towers, walls and bridges are made of the same grey-black stone of which the rest of the island is composed. In the thousands of years the keep has stood, it has become covered with green lichen. A curtain wall encloses the headland of fifty acres and the cliffs around the foot of the wide stone bridge which extended out to the largest islet. The stables, kennels and livestock are located on the headland. The Great Keep, Kitchen Keep and the Bloody Keep each sit on their own islands.\n\n Towers and outbuildings are located on stacks beyond them, linked to each other by covered archways where the pillars stood close and by long, swaying walks of wood and rope when they did not. To get to the Sea Tower, one must cross three bridges, the last of which is made of rope;;;;;;;;;;;;;x
ca_water_gardens;The Water Gardens;;;;;;;;;;;;;x
ca_water_gardens_desc;The Gardens are located on a beach next to the Summer Sea, three leagues to the west of Sunspear on a coastal road. Pale pink marble paves the gardens and courtyard. Terraces overlooking the numerous pools and fountains of the Water Gardens, shaded by blood orange trees, can be reached via a fluted pillar gallery leading to a triple archway.\n\n The Water Gardens are pleasant in autumn: hot days, cool nights, the salt breeze blowing in from the sea, and fountains and pools to admire and play in. Children from all stations and areas of Dorne are sent to the Water Gardens to foster, where they play together at the beach, pools and fountains, and in the water;;;;;;;;;;;;;x
ca_boneway_keep;Boneway Keep;;;;;;;;;;;;;x
ca_boneway_keep_desc;The Boneway is a major pass that runs through the Red Mountains, connecting Dorne and the Stormlands. Massive keeps can be spotted jutting from the mountains and connecting to the Way.;;;;;;;;;;;;;x
ca_brightwater_keep;Brightwater Keep;;;;;;;;;;;;;x
ca_brightwater_keep_desc;Brightwater Keep is the seat of House Florent in the Reach. It sits near the source of the Honeywine, north of Honeyholt, east of Bandallon, and southwest of the Mander.;;;;;;;;;;;;;x
ca_shield_island;Shield Isle Keep;;;;;;;;;;;;;x
ca_shield_island_desc;The Shield Islands, commonly called the Shields, are islands of the Reach. They are located in the Sunset Sea west of Highgarden and protect the Mander river from the Iron Islands.\n\n When any sign of longships is spotted, elders in watchtowers light beacon fires, which in turn cause other watchtowers to light their own beacons and spread the warning to settlements further inland so they will not be caught unaware.;;;;;;;;;;;;;x
ca_coldmoat;Coldmoat;;;;;;;;;;;;;x
ca_coldmoat_desc;Coldmoat was raised by Lord Perwyn the Proud and has served House Osgrey since. Coldmoat has crenellated outer walls standing thirty feet high with towers at each of the corners. It is surrounded by a moat.;;;;;;;;;;;;;x
ca_horn_hill;Horn Hill;;;;;;;;;;;;;x
ca_horn_hill_desc;Horn Hill is the seat of House Tarly in the Reach. Located on an eponymous hill, the castle lies south of Highgarden and a hundred leagues northeast of Oldtown among the thickly-wooded foothills of the Red Mountains.\n\n There is a pond that lies below the castle, as well as woods teeming with game.;;;;;;;;;;;;;x
ca_mander_keep;Mander Keep;;;;;;;;;;;;;x
ca_mander_keep_desc;The Mander is the largest river in the Reach. Whilst large and powerful, it is a slow-moving river, wide with snags and sandbars to trap the unwary ship. This keep rises high from the banks of the river to guard the region for miles.;;;;;;;;;;;;;x
ca_lannisport;Lannisport;;;;;;;;;;;;;x
ca_lannisport_desc;Lannisport is a walled city in the westerlands located less than a mile south of Casterly Rock, the seat of House Lannister. Lannisport is located along the coast of the Sunset Sea where the river road, the gold road, and the ocean road meet. It is one of the major ports of the Seven Kingdoms and is the largest city in the westerlands.;;;;;;;;;;;;;x
ca_lannisgate;Lannisgate;;;;;;;;;;;;;x
ca_lannisgate_desc;"Lannisgate Keep was built by the offshoots of the Lannister family, and is a remarkable structure, bridging the gap between two large mountains to form a very large ""gate"".";;;;;;;;;;;;;x
ca_lannisfield;Lannisfield Keep;;;;;;;;;;;;;x
ca_lannisfield_desc;Lannisfield Keep was raised by the offshoots of the Lannister family to protect the farms, fields and hills from enemies.;;;;;;;;;;;;;x
ca_crakehall;Crakehall Castle;;;;;;;;;;;;;x
ca_crakehall_desc;Crakehall or Crakehall Castle is the seat of House Crakehall in the southwestern westerlands. It is located on the Searoad along the Sunset Sea, south of Lannisport and north of Old Oak. Cornfield and Red Lake are east of Crakehall. There is a large forest in the vicinity of the castle.;;;;;;;;;;;;;x
ca_fair_isle_shipyard;Fair Islander Shipyard;;;;;;;;;;;;;x
ca_fair_isle_shipyard_desc;The Farman kings used their longships to guard Fair Isle and the west coast of Westeros against ironborn reavers from the nearby Iron Islands;;;;;;;;;;;;;x
ca_fair_keep;Fair Keep;;;;;;;;;;;;;x
ca_fair_keep_desc;Fair Isle is an island in the Sunset Sea, separated from the rest of the westerlands by the Straits of Fair Isle. The island is controlled by House Farman, whose seat Faircastle sits on it. The Crag is northeast of Fair Isle, while a peninsula containing Kayce and Feastfires is south of the island.;;;;;;;;;;;;;x
ca_bear_hall;Bear Hall;;;;;;;;;;;;;x
ca_bear_hall_desc;Bear Hall is a wood-walled castle with a smoky keep, overlooking the sea and entirety of Bear Island. The hall is built of huge logs and is surrounded by an earthen palisade. On the gate there is a carving of a woman in a bearskin with a babe suckling at her breast in one arm and a battleaxe in the other.;;;;;;;;;;;;;x
ca_deepwood_motte;Deepwood Motte;;;;;;;;;;;;;x
ca_deepwood_motte_desc;Deepwood Motte is the seat of House Glover in the North. It is a wooden motte-and-bailey castle. It lies in the northern wolfswood, east of Sea Dragon Point. North of Deepwood Motte lie tidal flats leading to the Bay of Ice.\n\n Deepwood is an old but not particularly strong castle. Its longhall sits on a hill with a flattened top, along with a watchtower rising fifty feet higher, the tallest object this side of the northern mountains. Below the hill is a bailey containing stables, paddock, smithy, well, and sheepfold. They are defended by a ditch, earthen dike, and palisade of logs. Deepwood's mossy outer walls are protected by two square towers and wallwalks. East and west of the castle are fields of oat and barley.;;;;;;;;;;;;;x
ca_barrowton;Barrow Hall;;;;;;;;;;;;;x
ca_barrowton_desc;Built on the hill called the Great Barrow, and located in Barrowton, Barrow Hall has wooden walls and square towers. There is an old windmill and a grassy courtyard located near the gatehouse. Wide and wooden stairs lead up the hill to Barrow Hall's central keep.;;;;;;;;;;;;;x
ca_last_hearth;Last Hearth;;;;;;;;;;;;;x
ca_last_hearth_desc;Last Hearth, sometimes known as the Last Hearth, is the seat of House Umber in the North. It lies close to the Gift in a forest east of the kingsroad. It is north of the Last River, northeast of Long Lake, and west of the Bay of Seals. With the exception of the castles of the Night's Watch, Last Hearth is the northernmost major castle of the Seven Kingdoms.;;;;;;;;;;;;;x
ca_karhold;Karhold;;;;;;;;;;;;;x
ca_karhold_desc;Karhold is located along a forested river in the eastern half of the north, south of the Bay of Seals. Further to the east are the Grey Cliffs. The castle is small, but still holds up even after many years.;;;;;;;;;;;;;x
ca_greywater_watch;Greywater Watch;;;;;;;;;;;;;x
ca_greywater_watch_desc;Greywater Watch, also known as Greywater, is the seat of House Reed in the North. It is roughly located in an eastern headwater of the Green Fork in the swamps of the Neck, southwest of Moat Cailin.\n\n It is a castle built upon a crannog, one of the man-made floating islands of the swamps, and it does not stay in the same place, making it impossible for ravens or enemies to find. Many Ironborn raiders have sunk before getting to the keep.;;;;;;;;;;;;;x
ca_skagosi_keep;Skagosi Keep;;;;;;;;;;;;;x
ca_skagosi_keep_desc;A roughly built structure that slightly resembles a castle, this keep is still imposing, and guards the land and waters of the Skagosi.;;;;;;;;;;;;;x
ca_pirateshipyard;Pirate Shipyard;;;;;;;;;;;;;x
ca_pirateshipyard_desc;Pirates make their life upon the sea, hunting down trade cargoes and even preying on warships. This lifestyle has made them excellent at making shipyards.;;;;;;;;;;;;;x
ca_pirateshipyard_2;Medium Pirate Shipyard;;;;;;;;;;;;;x
ca_pirateshipyard_3;Large Pirate Shipyard;;;;;;;;;;;;;x
ca_pirateshipyard_4;Pirate Fleet;;;;;;;;;;;;;x
ca_pirateshipyard_5;Large Pirate Fleet;;;;;;;;;;;;;x
ca_sistermen_shipyard;Sisterman Harbor;;;;;;;;;;;;;x
ca_sistermen_shipyard_desc;It is here the fleets of the Sistermen are built, docked and repaired. Although meager compared to the other naval faring peoples, the ships provide more than enough ships for their way of life.;;;;;;;;;;;;;x
ct_winery;Winery;;;;;;;;;;;;;x
ct_winery_desc;Wine is produced here for the world's consumption.;;;;;;;;;;;;;x
ca_titan;Titan of Braavos;;;;;;;;;;;;;x
ca_titan_desc;A large fortification made in the shape of a warrior with his sword raised which guards the Bay of Braavos.;;;;;;;;;;;;;x
tp_weirwood_tree;Weirwood Tree;;;;;;;;;;;;;x
tp_weirwood_tree_desc;A single weirwood tree.;;;;;;;;;;;;;x
tp_small_godswood;Small Godswood;;;;;;;;;;;;;x
tp_small_godswood_desc;A small collection of weirwood trees.;;;;;;;;;;;;;x
tp_godswood;Godswood;;;;;;;;;;;;;x
tp_godswood_desc;Wooded area with some weirwood trees.;;;;;;;;;;;;;x
tp_large_godswood;Large Godswood;;;;;;;;;;;;;x
tp_large_godswood_desc;Small forest densely populated with weirwood trees.;;;;;;;;;;;;;x
tp_godswood_forest;Godswood Forest;;;;;;;;;;;;;x
tp_godswood_forest_desc;Large thick forest with many weirwood trees.;;;;;;;;;;;;;x
ca_eyrie;The Eyrie;;;;;;;;;;;;;x
ca_eyrie_desc;"The Eyrie is an ancient castle and seat of House Arryn, one of the oldest lines of Andal nobility, within the Vale of Arryn. It is situated in the Mountains of the Moon astride the peak known as the Giant's Lance, several thousand feet above the valley below. Although small compared to the seats of other Great Houses in Westeros, the Eyrie is considered impregnable to attack. During winter years,"" the Arryns seek refuge against the cold at the base of the mountain in the Gates of the Moon.";;;;;;;;;;;;;x
ca_harrenhal;Harrenhal;;;;;;;;;;;;;x
ca_harrenhal_desc;The castle has five towers of dizzying size, with equally monstrous curtain walls. The walls are incredibly thick and its rooms are built on a scale that would be more comfortable for giants than humans. Harrenhal covers three times as much ground as Winterfell and its buildings are so much larger that they can scarcely be compared. Its stables can house a thousand horses, its godswood covers twenty acres, and its kitchens are as large as Winterfell's Great Hall. However, much of Harrenhal has far gone into decay, and many places in the castle have not been entered in decades. Bats infest the tops of some of the towers. Harrenhal is built on a gigantic scale; its colossal curtain walls are sheer and high as mountain cliffs while atop the battlements the wood-and-iron scorpions seem as small as their namesakes when seen from the ground. Harrenhal's gatehouse is as large as Winterfell's Great Keep, and its stone is discolored and fissured. From outside the gatehouse, only the tops of five immense towers can be seen because the height of the walls obscure the view of them.;;;;;;;;;;;;x
tb_skagosi_shipyard_1;Small Skagosi Harbor;;;;;;;;;;;;;x
tb_skagosi_shipyard_desc;The Skagosi took up a life of raiding, harassing those beyond their shores. Although they are by no means the iron born or sistermen, the Skagosi nonetheless managed to maintain a presence and instill fear on those nearby.;;;;;;;;;;;;;x
tb_skagosi_shipyard_2;Skagosi Shipyard;;;;;;;;;;;;;x
tb_skagosi_shipyard_3;Large Skagosi Shipyard;;;;;;;;;;;;;x
ca_evenstar_shipyard;Evenstar Shipyard;;;;;;;;;;;;;x
ca_evenstar_shipyard_desc;Although meager, Evenstar shipyards provide a small number of ships.;;;;;;;;;;;;;x
ca_banefort;Banefort;;;;;;;;;;;;;x
ca_banefort_desc;The seat of House Banefort in the northwestern westerlands. It is situated along the coast of the Sunset Sea north of the Crag, near the Iron Islands, and is only two days' sail from Pyke. It is one of the largest castles of the Crag.;;;;;;;;;;;;;x
ca_twins_east;East Tower;;;;;;;;;;;;;x
ca_twins_east_desc;The Twins, being a pair of towers, is divided between the eastern and western banks.;;;;;;;;;;;;;x
ca_twins_west;West Tower;;;;;;;;;;;;;x
ca_twins_west_desc;The Twins, being a pair of towers, is divided between the eastern and western banks.;;;;;;;;;;;;;x
ca_the_dragonmont;The Dragonmont;;;;;;;;;;;;;x
ca_the_dragonmont_desc;The volcano is still active, with pale grey steam rising from its hot vents. Beneath Dragonmont are rich deposits of dragonglass. There is much obsidian seen in the old tunnels beneath the mountain, found in chunks and boulders. Smallfolk live in villages below the Dragonmont, tillers of the land and fishers of the sea.;;;;;;;;;;;;;x
ca_starpike;Starpike;;;;;;;;;;;;;x
ca_starpike_desc;Raised by House Peak to help the Gardener Kings to defend the Marches, Starpike is a formidable seven-pointed castle, with each of the seven points having a built-in tower for siege defense.;;;;;;;;;;;;;x
ca_wayfarer;Wayfarer's Keep;;;;;;;;;;;;;x
ca_wayfarer_desc;Built by Jason Vance upon his arrival to Westeros, Wayfarer Keep is a major rallying point for all the most zealous members of the Faith of the Seven as they wage their war against the First Men to the north.;;;;;;;;;;;;;x
ca_last_refuge;Andal Refuge;;;;;;;;;;;;;x
ca_last_refuge_desc;A refuge for most of the Andals that decided to stay in Essos. Here they are the most concentrated and prepare for their final stand against any assailants. These are considered the most zealous of the Seven's worshipers. They would rather die than see their sacred home destroyed by fire and steel.;;;;;;;;;;;;;x
ca_rosby;Rosby;;;;;;;;;;;;;x
ca_rosby_desc;The capital of the Bureaucratic Council of the Blackwater, Rosby serves as the seat of the elected Lord Mayor (usually a Rosby) that controls the daily life of the city's populace. The walls are of a think stone and a lone gatehouse grants entrance to all that are welcome. There are many postern gates that allow the more higher officials to conduct their affairs in a more clandestine manner. Lying around the castle is a village made of daub-and-wattle huts.;;;;;;;;;;;;;x
ca_darry;Darry Keep;;;;;;;;;;;;;x
ca_darry_desc;A keep that sits upon a stout hill surrounded by the outlying forest, and protected by a small marsh to its south side. Darry is in no sense a formidable keep, yet it has served the noble Kings of Darry for well over a century and as such many farmers and people from the surrounding areas come to the keep to find a better life for their families.;;;;;;;;;;;;;x
ca_hornvale;Hornvale;;;;;;;;;;;;;x
ca_hornvale_desc;Surrounded on all sides by mountainous terrain the seat of house Brax sits atop one of the larger hills and acts as a citadel for the entire region. Eager bowmen and virtuous knights await the time to ambush any foe that dares enter the perilous area. ;;;;;;;;;;;;;x
